county,year,precip
169,1995,38.48
169,2000,40.47
169,2005,39.45
169,2010,36.94
169,2015,39.23
171,1985,38.57
171,1990,45.17
171,1995,32.06
171,2000,41.23
171,2005,32.63
171,2010,33.36
171,2015,36.61
173,1985,37.73
173,1990,43.74
173,1995,31.41
173,2000,35.11
173,2005,33.70
173,2010,30.81
173,2015,38.44
175,1985,38.63
175,1990,46.91
175,1995,36.39
175,2000,36.50
175,2005,37.63
175,2010,35.38
175,2015,35.58
