county,year,temp
159,2005,59.12
159,2010,58.96
159,2015,60.22
161,1985,58.54
161,1990,60.66
161,1995,58.09
161,2000,58.33
161,2005,59.12
161,2010,58.71
161,2015,60.30
163,1985,62.12
163,1990,63.73
163,1995,60.62
163,2000,60.50
163,2005,61.68
163,2010,61.16
163,2015,62.52
165,1985,61.75
165,1990,63.85
165,1995,60.88
165,2000,60.66
165,2005,61.95
165,2010,61.53
165,2015,63.62
167,1985,60.30
167,1990,62.79
167,1995,59.78
167,2000,59.73
167,2005,60.80
167,2010,60.44
167,2015,61.98
169,1985,57.35
169,1990,59.24
169,1995,56.93
169,2000,56.78
169,2005,57.67
169,2010,57.44
169,2015,58.84
171,1985,56.15
171,1990,58.41
171,1995,55.95
171,2000,55.99
171,2005,56.78
171,2010,56.72
171,2015,58.05
173,1985,51.26
173,1990,53.22
173,1995,51.26
173,2000,51.71
173,2005,52.13
173,2010,51.36
173,2015,53.03
175,1985,53.27
175,1990,55.52
175,1995,53.16
175,2000,53.32
175,2005,53.95
175,2010,53.28
175,2015,55.31
177,1985,61.78
177,1990,63.21
177,1995,60.74
177,2000,60.62
177,2005,61.30
177,2010,61.38
177,2015,62.64
179,1985,60.53
179,1990,62.62
179,1995,59.87
179,2000,59.89
179,2005,60.94
179,2010,60.86
179,2015,62.43
181,1985,58.38
181,1990,60.10
181,1995,57.57
181,2000,57.54
181,2005,58.61
181,2010,58.55
181,2015,59.33
183,1985,59.90
183,1990,61.88
183,1995,59.13
183,2000,58.99
183,2005,60.23
183,2010,59.93
183,2015,60.69
185,1985,58.61
185,1990,60.33
185,1995,58.20
185,2000,57.71
185,2005,58.88
185,2010,58.90
185,2015,59.78
187,1985,61.26
187,1990,62.78
187,1995,60.15
187,2000,60.07
187,2005,61.13
187,2010,60.93
187,2015,62.40
189,1985,49.98
189,1990,52.53
189,1995,49.98
189,2000,50.11
189,2005,51.02
189,2010,50.17
189,2015,52.16
191,1985,61.54
191,1990,63.30
191,1995,60.32
191,2000,60.17
191,2005,61.27
191,2010,60.97
191,2015,62.42
193,1985,56.03
193,1990,58.08
193,1995,55.77
193,2000,55.96
193,2005,56.71
193,2010,56.32
193,2015,57.96
195,1985,60.44
195,1990,62.38
195,1995,59.63
195,2000,59.57
195,2005,60.68
195,2010,60.49
195,2015,61.76
197,1985,57.05
197,1990,59.29
197,1995,56.85
197,2000,56.82
197,2005,57.79
197,2010,57.60
197,2015,58.84
199,1985,50.35
199,1990,52.76
199,1995,50.35
199,2000,50.57
199,2005,51.27
199,2010,50.54
199,2015,52.57
