county,year,precip
161,1995,55.91
161,2000,48.40
161,2005,43.03
161,2010,40.63
161,2015,59.36
163,1985,51.89
163,1990,60.02
163,1995,52.36
163,2000,46.71
163,2005,47.56
163,2010,38.16
163,2015,55.63
