county,year,precip
133,1990,51.94
133,1995,44.71
133,2000,42.33
133,2005,39.74
133,2010,37.90
133,2015,54.82
135,1985,45.52
135,1990,50.29
135,1995,38.14
135,2000,42.22
135,2005,35.32
135,2010,46.55
135,2015,51.39
137,1985,48.58
137,1990,51.11
137,1995,36.58
137,2000,35.93
137,2005,28.51
137,2010,48.16
137,2015,48.78
139,1985,47.41
139,1990,49.30
139,1995,34.14
139,2000,40.69
139,2005,33.99
139,2010,42.74
139,2015,43.30
141,1985,40.43
141,1990,43.93
141,1995,36.30
141,2000,42.14
141,2005,24.18
141,2010,39.14
141,2015,43.80
143,1985,45.36
143,1990,50.29
143,1995,36.52
143,2000,31.88
143,2005,24.28
143,2010,43.65
143,2015,48.06
145,1985,52.87
145,1990,55.60
145,1995,42.58
145,2000,43.98
145,2005,39.55
145,2010,36.24
145,2015,56.82
147,1985,45.40
147,1990,53.65
147,1995,36.35
147,2000,34.73
147,2005,34.30
147,2010,38.80
147,2015,45.38
149,1985,50.55
149,1990,45.16
149,1995,38.17
149,2000,37.42
149,2005,28.12
149,2010,50.09
149,2015,53.09
151,1985,59.90
151,1990,61.47
151,1995,45.50
151,2000,46.22
151,2005,40.35
151,2010,35.88
151,2015,60.37
153,1985,54.49
153,1990,56.53
153,1995,44.60
153,2000,47.12
153,2005,43.63
153,2010,37.36
153,2015,56.65
155,1985,41.03
155,1990,48.99
155,1995,37.76
155,2000,35.43
155,2005,23.36
155,2010,36.96
155,2015,45.74
157,1985,53.21
157,1990,54.83
157,1995,42.25
157,2000,42.27
157,2005,40.03
157,2010,34.76
157,2015,58.28
159,1985,53.65
159,1990,53.86
159,1995,42.98
159,2000,51.57
159,2005,39.39
159,2010,38.54
159,2015,53.58
161,1985,37.99
161,1990,49.57
161,1995,34.90
161,2000,38.01
161,2005,19.98
161,2010,44.19
161,2015,44.61
163,1985,46.49
163,1990,51.36
163,1995,43.64
163,2000,44.50
163,2005,39.98
163,2010,39.51
163,2015,54.35
165,1985,56.12
165,1990,58.57
165,1995,45.71
165,2000,47.05
165,2005,39.23
165,2010,37.48
165,2015,59.68
167,1985,43.61
167,1990,50.27
167,1995,35.38
167,2000,34.54
167,2005,30.85
167,2010,44.91
167,2015,45.45
169,1985,48.37
169,1990,49.02
169,1995,40.95
169,2000,34.34
169,2005,26.89
169,2010,51.20
169,2015,48.21
171,1985,49.08
171,1990,48.49
171,1995,35.70
171,2000,36.15
171,2005,28.75
171,2010,48.91
171,2015,53.08
173,1985,47.24
173,1990,48.90
173,1995,37.88
173,2000,46.00
173,2005,34.55
173,2010,43.57
173,2015,46.25
175,1985,41.56
175,1990,48.87
175,1995,37.46
175,2000,34.60
175,2005,21.40
175,2010,43.91
175,2015,40.76
177,1985,40.02
177,1990,41.46
177,1995,35.17
177,2000,39.32
177,2005,26.51
177,2010,43.14
177,2015,43.56
179,1985,43.85
179,1990,52.88
179,1995,37.88
179,2000,31.52
179,2005,26.82
179,2010,41.75
179,2015,50.85
181,1985,55.78
181,1990,57.74
181,1995,42.39
181,2000,46.05
181,2005,43.24
181,2010,37.53
181,2015,59.12
183,1985,45.36
183,1990,52.27
183,1995,35.33
183,2000,35.64
183,2005,37.26
183,2010,38.35
183,2015,48.15
185,1985,55.00
185,1990,52.14
185,1995,45.08
185,2000,50.17
185,2005,40.00
185,2010,37.60
185,2015,53.29
187,1985,41.03
187,1990,47.09
187,1995,39.40
187,2000,35.32
187,2005,26.26
187,2010,48.54
187,2015,45.48
189,1985,50.84
189,1990,54.17
189,1995,45.53
189,2000,46.17
189,2005,39.21
189,2010,37.51
189,2015,54.43
191,1985,52.75
191,1990,52.85
191,1995,42.51
191,2000,46.07
191,2005,37.30
191,2010,35.07
191,2015,53.37
193,1985,53.49
193,1990,54.08
193,1995,43.56
193,2000,46.33
193,2005,39.67
193,2010,35.67
193,2015,52.79
195,1985,41.60
195,1990,48.66
195,1995,38.48
195,2000,39.57
195,2005,22.92
195,2010,38.54
195,2015,47.18
197,1985,39.42
197,1990,49.35
197,1995,36.54
197,2000,38.26
197,2005,28.71
197,2010,37.67
197,2015,44.89
199,1985,54.91
199,1990,58.21
199,1995,43.56
199,2000,48.73
199,2005,39.76
199,2010,35.97
199,2015,58.30
201,1985,40.06
201,1990,41.85
201,1995,33.64
201,2000,42.44
201,2005,26.92
201,2010,36.59
201,2015,40.10
203,1985,43.64
203,1990,50.19
203,1995,39.38
203,2000,32.28
203,2005,24.99
203,2010,37.29
203,2015,48.78
