county,year,precip
135,1990,52.08
135,1995,36.88
135,2000,41.80
135,2005,44.46
135,2010,38.22
135,2015,48.18
137,1985,45.13
137,1990,57.32
137,1995,44.99
137,2000,51.67
137,2005,44.12
137,2010,39.07
137,2015,50.92
139,1985,48.03
139,1990,55.11
139,1995,38.72
139,2000,44.61
139,2005,47.10
139,2010,40.74
139,2015,47.84
141,1985,40.03
141,1990,54.30
141,1995,37.13
141,2000,38.93
141,2005,32.43
141,2010,33.12
141,2015,39.56
143,1985,44.80
143,1990,55.16
143,1995,43.25
143,2000,50.87
143,2005,43.45
143,2010,36.43
143,2015,54.94
145,1985,48.60
145,1990,51.77
145,1995,38.89
145,2000,45.43
145,2005,48.14
145,2010,39.14
145,2015,46.86
147,1985,48.06
147,1990,57.19
147,1995,47.35
147,2000,52.26
147,2005,43.16
147,2010,35.73
147,2015,57.83
149,1985,41.59
149,1990,53.62
149,1995,37.24
149,2000,35.86
149,2005,32.24
149,2010,35.85
149,2015,44.41
151,1985,42.10
151,1990,46.47
151,1995,34.46
151,2000,38.92
151,2005,33.57
151,2010,35.29
151,2015,35.02
153,1985,50.66
153,1990,53.69
153,1995,39.76
153,2000,50.11
153,2005,42.45
153,2010,37.60
153,2015,44.97
155,1985,41.76
155,1990,59.07
155,1995,41.93
155,2000,51.35
155,2005,41.71
155,2010,37.99
155,2015,51.57
157,1985,40.00
157,1990,50.75
157,1995,31.47
157,2000,36.31
157,2005,37.55
157,2010,38.19
157,2015,45.66
159,1985,45.55
159,1990,50.31
159,1995,30.92
159,2000,36.05
159,2005,42.36
159,2010,40.36
159,2015,46.49
161,1985,45.04
161,1990,56.68
161,1995,42.16
161,2000,46.49
161,2005,46.75
161,2010,38.37
161,2015,46.01
163,1985,51.11
163,1990,55.70
163,1995,45.97
163,2000,49.11
163,2005,42.16
163,2010,33.65
163,2015,55.48
165,1985,48.18
165,1990,54.30
165,1995,34.68
165,2000,39.04
165,2005,40.14
165,2010,36.63
165,2015,45.56
167,1985,50.42
167,1990,54.11
167,1995,36.24
167,2000,46.33
167,2005,41.91
167,2010,36.15
167,2015,40.49
169,1985,43.52
169,1990,50.20
169,1995,34.42
169,2000,37.68
169,2005,37.89
169,2010,34.40
169,2015,43.05
171,1985,42.95
171,1990,51.99
171,1995,33.42
171,2000,36.44
171,2005,37.35
171,2010,37.57
171,2015,46.26
173,1985,48.91
173,1990,57.45
173,1995,45.54
173,2000,52.85
173,2005,42.10
173,2010,36.82
173,2015,56.93
175,1985,50.79
175,1990,53.33
175,1995,45.54
175,2000,52.98
175,2005,43.99
175,2010,38.07
175,2015,55.76
177,1985,42.93
177,1990,56.17
177,1995,37.81
177,2000,42.74
177,2005,46.07
177,2010,38.30
177,2015,46.43
179,1985,39.77
179,1990,51.56
179,1995,33.28
179,2000,37.76
179,2005,38.31
179,2010,38.10
179,2015,49.73
181,1985,39.19
181,1990,49.99
181,1995,33.26
181,2000,35.32
181,2005,34.80
181,2010,38.95
181,2015,46.15
183,1985,40.42
183,1990,52.60
183,1995,33.42
183,2000,38.12
183,2005,33.00
183,2010,30.89
183,2015,38.96
