county,year,precip
165,2015,23.08
167,1985,28.02
167,1990,28.93
167,1995,23.46
167,2000,24.39
167,2005,25.75
167,2010,24.01
167,2015,24.12
169,1985,35.72
169,1990,31.26
169,1995,36.55
169,2000,26.30
169,2005,30.73
169,2010,27.49
169,2015,31.86
171,1985,17.75
171,1990,21.32
171,1995,18.78
171,2000,17.95
171,2005,21.60
171,2010,17.72
171,2015,23.89
173,1985,37.89
173,1990,24.01
173,1995,37.26
173,2000,33.58
173,2005,36.34
173,2010,30.32
173,2015,40.48
175,1985,20.99
175,1990,22.15
175,1995,17.16
175,2000,19.69
175,2005,20.22
175,2010,18.10
175,2015,39.01
177,1985,45.62
177,1990,35.33
177,1995,38.81
177,2000,27.59
177,2005,41.44
177,2010,37.25
177,2015,46.29
179,1985,21.09
179,1990,23.43
179,1995,23.47
179,2000,18.01
179,2005,24.81
179,2010,19.16
179,2015,22.32
181,1985,19.44
181,1990,19.37
181,1995,20.12
181,2000,17.36
181,2005,18.20
181,2010,17.99
181,2015,22.16
183,1985,25.57
183,1990,26.44
183,1995,25.52
183,2000,20.03
183,2005,26.86
183,2010,28.76
183,2015,28.28
185,1985,29.65
185,1990,26.70
185,1995,28.47
185,2000,30.31
185,2005,26.70
185,2010,26.69
185,2015,26.42
187,1985,16.10
187,1990,20.16
187,1995,16.18
187,2000,16.52
187,2005,17.66
187,2010,14.00
187,2015,24.09
189,1985,19.27
189,1990,22.30
189,1995,16.00
189,2000,18.28
189,2005,19.84
189,2010,16.92
189,2015,30.31
191,1985,37.08
191,1990,24.77
191,1995,37.18
191,2000,35.75
191,2005,33.28
191,2010,30.35
191,2015,39.23
193,1985,20.02
193,1990,20.80
193,1995,20.98
193,2000,17.11
193,2005,21.80
193,2010,18.31
193,2015,22.22
195,1985,20.89
195,1990,25.72
195,1995,25.04
195,2000,22.14
195,2005,22.07
195,2010,17.75
195,2015,22.41
197,1985,44.11
197,1990,34.18
197,1995,39.58
197,2000,26.79
197,2005,41.23
197,2010,37.34
197,2015,39.97
199,1985,17.08
199,1990,18.13
199,1995,20.78
199,2000,17.11
199,2005,19.09
199,2010,15.15
199,2015,23.99
201,1985,36.61
201,1990,31.10
201,1995,33.23
201,2000,22.48
201,2005,33.83
201,2010,35.29
201,2015,36.05
203,1985,16.13
203,1990,19.79
203,1995,19.27
203,2000,17.09
203,2005,21.41
203,2010,15.95
203,2015,23.10
205,1985,54.42
205,1990,43.03
205,1995,37.24
205,2000,35.13
205,2005,36.66
205,2010,37.59
205,2015,41.17
207,1985,54.67
207,1990,42.96
207,1995,33.96
207,2000,30.52
207,2005,40.27
207,2010,40.22
207,2015,41.16
209,1985,48.34
209,1990,39.97
209,1995,35.94
209,2000,35.17
209,2005,42.25
209,2010,41.09
209,2015,44.14
