county,year,temp
187,1990,59.27
187,1995,57.12
187,2000,57.27
187,2005,58.02
187,2010,57.21
187,2015,58.52
189,1985,63.04
189,1990,64.81
189,1995,62.65
189,2000,62.32
189,2005,62.78
189,2010,62.21
189,2015,64.22
191,1985,67.59
191,1990,69.24
191,1995,67.06
191,2000,66.68
191,2005,67.00
191,2010,66.16
191,2015,69.22
193,1985,64.17
193,1990,66.33
193,1995,64.13
193,2000,63.93
193,2005,64.03
193,2010,63.31
193,2015,65.94
195,1985,60.85
195,1990,62.40
195,1995,60.55
195,2000,60.48
195,2005,60.86
195,2010,60.40
195,2015,62.12
197,1985,63.91
197,1990,65.86
197,1995,63.87
197,2000,63.73
197,2005,63.97
197,2010,62.87
197,2015,65.12
199,1985,61.66
199,1990,63.68
199,1995,61.77
199,2000,61.72
199,2005,62.18
199,2010,61.43
199,2015,63.38
201,1985,66.92
201,1990,68.77
201,1995,66.40
201,2000,66.42
201,2005,66.27
201,2010,65.27
201,2015,67.95
205,1985,66.67
205,1990,68.62
205,1995,66.30
205,2000,66.13
205,2005,66.25
205,2010,65.14
205,2015,67.34
207,1985,62.58
207,1990,64.41
207,1995,62.52
207,2000,62.38
207,2005,62.74
207,2010,62.00
207,2015,64.30
209,1985,65.71
209,1990,67.88
209,1995,65.26
209,2000,64.98
209,2005,65.55
209,2010,64.72
209,2015,67.25
211,1985,61.79
211,1990,63.65
211,1995,61.60
211,2000,61.56
211,2005,61.88
211,2010,61.27
211,2015,63.53
213,1985,58.74
213,1990,60.78
213,1995,58.66
213,2000,59.11
213,2005,59.58
213,2010,58.83
213,2015,60.02
215,1985,64.13
215,1990,65.89
215,1995,64.17
215,2000,64.19
215,2005,64.31
215,2010,63.54
215,2015,64.97
217,1985,61.33
217,1990,63.37
217,1995,61.19
217,2000,61.37
217,2005,61.52
217,2010,61.11
217,2015,63.30
219,1985,61.38
219,1990,63.12
219,1995,61.22
219,2000,61.30
219,2005,61.52
219,2010,60.93
219,2015,62.90
221,1985,61.43
221,1990,63.08
221,1995,61.17
221,2000,61.09
221,2005,61.34
221,2010,60.92
221,2015,62.75
223,1985,59.62
223,1990,61.92
223,1995,59.88
223,2000,60.07
223,2005,60.59
223,2010,60.13
223,2015,61.97
225,1985,63.72
225,1990,65.77
225,1995,63.77
225,2000,63.49
225,2005,63.80
225,2010,63.07
225,2015,65.33
227,1985,58.47
227,1990,60.34
227,1995,58.04
227,2000,58.59
227,2005,59.14
227,2010,58.34
227,2015,59.28
229,1985,66.89
229,1990,68.74
229,1995,66.58
229,2000,66.33
229,2005,66.62
229,2010,65.46
229,2015,69.09
231,1985,61.97
231,1990,63.73
231,1995,61.95
231,2000,61.87
231,2005,62.31
231,2010,61.66
231,2015,63.58
233,1985,59.80
233,1990,62.04
233,1995,60.04
233,2000,60.20
233,2005,60.60
233,2010,60.18
233,2015,62.45
235,1985,65.08
235,1990,66.76
235,1995,64.72
235,2000,64.83
235,2005,64.73
235,2010,64.19
235,2015,66.77
237,1985,62.56
237,1990,64.40
237,1995,62.44
237,2000,62.10
237,2005,62.54
237,2010,61.93
237,2015,64.36
239,1985,65.28
239,1990,67.24
239,1995,64.92
239,2000,64.94
239,2005,65.23
239,2010,64.10
239,2015,66.67
241,1985,56.26
241,1990,57.93
241,1995,55.71
241,2000,56.16
241,2005,56.69
241,2010,56.17
241,2015,57.98
243,1985,65.12
243,1990,67.19
243,1995,64.80
243,2000,64.78
243,2005,65.22
243,2010,63.92
243,2015,66.89
245,1985,64.33
245,1990,65.95
245,1995,63.76
245,2000,63.23
245,2005,64.00
245,2010,63.32
245,2015,65.63
247,1985,61.05
247,1990,63.09
247,1995,61.04
247,2000,61.24
247,2005,61.36
247,2010,61.05
247,2015,62.92
249,1985,64.23
249,1990,66.33
249,1995,64.09
249,2000,63.93
249,2005,64.01
249,2010,62.98
249,2015,65.83
251,1985,64.98
251,1990,66.67
251,1995,64.47
251,2000,64.13
251,2005,65.08
251,2010,64.16
251,2015,66.38
253,1985,67.29
253,1990,69.02
253,1995,66.75
253,2000,67.15
253,2005,66.84
253,2010,65.53
253,2015,68.79
255,1985,61.87
255,1990,63.53
255,1995,61.84
255,2000,61.83
255,2005,62.12
255,2010,61.72
255,2015,63.62
257,1985,60.35
257,1990,62.07
257,1995,60.13
257,2000,60.32
257,2005,60.94
257,2010,60.31
257,2015,61.71
259,1985,64.66
259,1990,66.48
259,1995,64.52
259,2000,64.38
259,2005,64.81
259,2010,63.51
259,2015,65.92
261,1985,64.96
261,1990,67.03
261,1995,64.68
261,2000,64.58
261,2005,64.57
261,2010,63.59
261,2015,66.73
263,1985,62.95
263,1990,64.92
263,1995,63.03
263,2000,62.86
263,2005,63.33
263,2010,62.35
263,2015,64.05
265,1985,62.38
265,1990,64.15
265,1995,62.05
265,2000,61.77
265,2005,62.14
265,2010,61.60
265,2015,63.28
267,1985,66.33
267,1990,68.23
267,1995,65.84
267,2000,65.57
267,2005,66.20
