county,year,precip
177,2005,53.66
177,2010,41.80
177,2015,55.52
179,1985,45.25
179,1990,35.23
179,1995,53.93
179,2000,37.25
179,2005,50.69
179,2010,38.83
179,2015,44.38
181,1985,44.08
181,1990,46.70
181,1995,50.15
181,2000,37.42
181,2005,45.73
181,2010,37.45
181,2015,59.80
183,1985,46.88
183,1990,36.66
183,1995,53.87
183,2000,37.37
183,2005,52.50
183,2010,39.20
183,2015,43.29
185,1985,45.23
185,1990,35.52
185,1995,43.61
185,2000,42.69
185,2005,57.27
185,2010,45.33
185,2015,51.82
187,1985,53.67
187,1990,70.28
187,1995,68.84
187,2000,46.91
187,2005,67.37
187,2010,57.48
187,2015,78.40
189,1985,45.10
189,1990,44.69
189,1995,47.85
189,2000,38.89
189,2005,46.98
189,2010,36.92
189,2015,53.30
191,1985,45.12
191,1990,33.85
191,1995,52.10
191,2000,36.41
191,2005,60.47
191,2010,35.02
191,2015,48.62
193,1985,44.79
193,1990,37.91
193,1995,42.36
193,2000,38.48
193,2005,53.91
193,2010,45.36
193,2015,59.77
195,1985,41.39
195,1990,52.53
195,1995,53.88
195,2000,38.55
195,2005,56.23
195,2010,46.20
195,2015,64.12
197,1985,44.87
197,1990,39.83
197,1995,41.99
197,2000,39.81
197,2005,56.48
197,2010,40.99
197,2015,64.06
199,1985,44.99
199,1990,43.18
199,1995,47.29
199,2000,38.51
199,2005,58.46
199,2010,46.26
199,2015,64.26
201,1985,51.68
201,1990,37.66
201,1995,50.35
201,2000,42.12
201,2005,59.78
201,2010,39.61
201,2015,49.67
205,1985,57.54
205,1990,38.96
205,1995,45.72
205,2000,40.21
205,2005,54.61
205,2010,44.57
205,2015,46.79
207,1985,43.41
207,1990,42.86
207,1995,43.96
207,2000,35.48
207,2005,57.68
207,2010,46.71
207,2015,59.61
209,1985,49.17
209,1990,40.86
209,1995,46.62
209,2000,40.58
209,2005,44.52
209,2010,44.34
209,2015,41.62
211,1985,40.38
211,1990,48.36
211,1995,52.96
211,2000,37.88
211,2005,53.41
211,2010,47.80
211,2015,63.18
213,1985,44.86
213,1990,71.71
213,1995,59.02
213,2000,50.04
213,2005,54.42
213,2010,46.21
213,2015,69.78
215,1985,41.46
215,1990,41.73
215,1995,45.86
215,2000,38.86
215,2005,59.41
215,2010,38.97
215,2015,65.05
217,1985,43.14
217,1990,48.31
217,1995,50.56
217,2000,41.26
217,2005,57.57
217,2010,47.00
217,2015,64.71
219,1985,40.68
219,1990,52.71
219,1995,54.28
219,2000,37.84
219,2005,56.35
219,2010,49.69
219,2015,67.20
221,1985,39.17
221,1990,49.65
221,1995,50.57
221,2000,37.92
221,2005,51.51
221,2010,43.82
221,2015,65.00
223,1985,47.63
223,1990,56.28
223,1995,55.40
223,2000,43.30
223,2005,51.98
223,2010,43.00
223,2015,56.93
225,1985,42.03
225,1990,37.36
225,1995,43.23
225,2000,39.50
225,2005,51.53
225,2010,46.76
225,2015,54.37
227,1985,47.68
227,1990,69.03
227,1995,60.06
227,2000,51.11
227,2005,55.93
227,2010,43.44
227,2015,68.55
229,1985,47.09
229,1990,41.21
229,1995,47.20
229,2000,41.04
229,2005,56.51
229,2010,40.90
229,2015,45.78
231,1985,47.07
231,1990,42.40
231,1995,47.18
231,2000,38.89
231,2005,60.06
231,2010,47.55
231,2015,66.27
233,1985,47.84
233,1990,56.46
233,1995,50.45
233,2000,44.52
233,2005,48.11
233,2010,42.86
233,2015,58.56
235,1985,44.61
235,1990,40.38
235,1995,44.54
235,2000,40.09
235,2005,49.73
235,2010,40.37
235,2015,54.91
237,1985,40.17
237,1990,42.75
237,1995,48.90
237,2000,34.71
237,2005,50.35
237,2010,44.74
237,2015,55.28
239,1985,49.33
239,1990,38.98
239,1995,47.10
239,2000,43.53
239,2005,61.30
239,2010,43.17
239,2015,62.62
241,1985,62.69
241,1990,73.27
241,1995,73.74
241,2000,49.07
241,2005,76.69
241,2010,65.68
241,2015,81.05
243,1985,52.14
243,1990,37.50
243,1995,48.63
243,2000,42.35
243,2005,59.64
243,2010,44.16
243,2015,59.75
245,1985,43.46
245,1990,43.33
245,1995,52.40
245,2000,40.21
245,2005,49.32
245,2010,33.22
245,2015,49.59
247,1985,45.39
247,1990,52.27
247,1995,52.09
247,2000,42.78
